Rk	Name	Age	Tm	G	PA	Rbat	Rbaser	Rdp	Rfield	Rpos	RAA	WAA	Rrep	RAR	WAR	waaWL%	162WL%	oWAR	dWAR	oRAR	Name-additional	no_accent_names	clean_end	no_period	clean_name
364	TommyÿLaÿStella*	34	SEA	12	24	-1	0	0	0	-1	-2	-0.2	1	-1	-0.1	0.483	0.499	-0.1	-0.1	-1	lasteto01	TommyÿLaÿStella*	TommyÿLaÿStella	TommyÿLaÿStella	tommylastella
365	JakeÿLamb*	32	LAA	18	54	-2	-1	0	2	-1	-1	-0.1	2	1	0.1	0.494	0.499	-0.2	0.2	-1	lambja01	JakeÿLamb*	JakeÿLamb	JakeÿLamb	jakelamb
366	AlexÿLange	27	DET	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	langeal01	AlexÿLange	AlexÿLange	AlexÿLange	alexlange
367	SheaÿLangeliers	25	OAK	135	490	-5	-1	-1	-6	8	-6	-0.6	17	11	1.1	0.496	0.496	1.6	0.3	17	langesh01	SheaÿLangeliers	SheaÿLangeliers	SheaÿLangeliers	shealangeliers
368	TrevorÿLarnach*	26	MIN	58	212	0	-1	0	-3	-3	-7	-0.7	7	1	0.1	0.489	0.496	0.3	-0.6	4	larnatr01	TrevorÿLarnach*	TrevorÿLarnach	TrevorÿLarnach	trevorlarnach
369	Ram¢nÿLaureano	28	2TM	105	404	-3	1	0	10	-3	5	0.5	14	18	1.8	0.505	0.502	0.8	0.8	8	laurera01	RamonÿLaureano	RamonÿLaureano	RamonÿLaureano	ramonlaureano
370	DerekÿLaw	32	CIN	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	lawde01	DerekÿLaw	DerekÿLaw	DerekÿLaw	dereklaw
371	JordanÿLawlar	20	ARI	14	34	-4	0	0	1	1	-3	-0.3	1	-1	-0.2	0.481	0.498	-0.3	0.2	-2	lawlajo01	JordanÿLawlar	JordanÿLawlar	JordanÿLawlar	jordanlawlar
372	JustinÿLawrence	28	COL	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	lawreju01	JustinÿLawrence	JustinÿLawrence	JustinÿLawrence	justinlawrence
373	KoreyÿLee	24	CHW	24	70	-10	0	0	0	1	-9	-0.9	2	-6	-0.7	0.463	0.494	-0.7	0.2	-6	leeko01	KoreyÿLee	KoreyÿLee	KoreyÿLee	koreylee
374	MarkÿLeiterÿJr.	32	CHC	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	leitema02	MarkÿLeiterÿJr.	MarkÿLeiterÿJr.	MarkÿLeiterÿJr	markleiterjr
375	DJÿLeMahieu	34	NYY	136	562	-3	-5	-2	5	-1	-6	-0.6	19	13	1.3	0.496	0.496	0.8	0.4	8	lemahdj01	DJÿLeMahieu	DJÿLeMahieu	DJÿLeMahieu	djlemahieu
376	SandyÿLe¢n#	34	TEX	21	44	-6	0	0	-1	1	-6	-0.7	2	-5	-0.5	0.468	0.496	-0.4	0	-4	leonsa01	SandyÿLeon#	SandyÿLeon	SandyÿLeon	sandyleon
377	JoshÿLester*	28	BAL	11	23	-2	0	0	0	0	-3	-0.3	1	-2	-0.2	0.477	0.498	-0.2	-0.1	-2	lestejo02	JoshÿLester*	JoshÿLester	JoshÿLester	joshlester
378	KyleÿLewis	27	ARI	16	54	-6	0	0	0	-1	-7	-0.7	2	-5	-0.5	0.455	0.496	-0.5	-0.1	-5	lewisky01	KyleÿLewis	KyleÿLewis	KyleÿLewis	kylelewis
379	RoyceÿLewis	24	MIN	58	239	14	0	0	2	1	16	1.7	8	25	2.4	0.528	0.51	2.2	0.3	22	lewisro02	RoyceÿLewis	RoyceÿLewis	RoyceÿLewis	roycelewis
380	FranciscoÿLindor#	29	NYM	160	687	16	5	2	7	9	39	3.8	23	62	6	0.524	0.524	5.3	1.6	55	lindofr01	FranciscoÿLindor#	FranciscoÿLindor	FranciscoÿLindor	franciscolindor
381	AndreÿLipcius	25	DET	13	38	0	0	0	-4	0	-4	-0.4	1	-2	-0.3	0.472	0.498	0.2	-0.4	2	lipcian01	AndreÿLipcius	AndreÿLipcius	AndreÿLipcius	andrelipcius
382	LukeÿLittle*	22	CHC	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	littllu01	LukeÿLittle*	LukeÿLittle	LukeÿLittle	lukelittle
383	TimÿLocastro	30	NYM	43	67	1	1	0	1	-1	2	0.2	2	4	0.4	0.505	0.501	0.3	0	3	locasti01	TimÿLocastro	TimÿLocastro	TimÿLocastro	timlocastro
384	NickÿLoftin	24	KCR	19	68	2	0	0	1	0	3	0.4	2	6	0.6	0.518	0.502	0.5	0.1	5	loftini01	NickÿLoftin	NickÿLoftin	NickÿLoftin	nickloftin
385	EvanÿLongoria	37	ARI	74	237	-2	0	-2	2	-1	-3	-0.3	8	5	0.5	0.496	0.498	0.3	0.1	3	longoev01	EvanÿLongoria	EvanÿLongoria	EvanÿLongoria	evanlongoria
386	AlejoÿL¢pez#	27	CIN	1	2	0	0	0	1	0	2	0.2	0	2	0.2	0.655	0.501	0.1	0.1	1	lopezal03	AlejoÿLopez#	AlejoÿLopez	AlejoÿLopez	alejolopez
387	IrvingÿLopez*	28	STL	5	12	-3	0	0	-1	0	-4	-0.4	0	-4	-0.4	0.413	0.497	-0.3	-0.1	-3	lopezir01	IrvingÿLopez*	IrvingÿLopez	IrvingÿLopez	irvinglopez
388	NickyÿLopez*	28	2TM	93	262	-7	0	1	13	2	10	1	9	19	1.8	0.511	0.503	0.5	1.6	5	lopezni01	NickyÿLopez*	NickyÿLopez	NickyÿLopez	nickylopez
389	BrandonÿLowe*	28	TBR	109	436	7	0	1	-5	3	6	0.7	15	21	2.1	0.506	0.504	2.6	-0.2	26	lowebr01	BrandonÿLowe*	BrandonÿLowe	BrandonÿLowe	brandonlowe
390	JoshÿLowe*	25	TBR	135	501	17	4	1	3	-5	20	2.1	17	37	3.7	0.515	0.513	3.4	-0.2	34	lowejo01	JoshÿLowe*	JoshÿLowe	JoshÿLowe	joshlowe
391	NathanielÿLowe*	27	TEX	161	724	11	-3	-2	3	-7	3	0.4	23	26	2.6	0.502	0.502	2.2	-0.4	23	lowena01	NathanielÿLowe*	NathanielÿLowe	NathanielÿLowe	nathaniellowe
392	MarcoÿLuciano	21	SFG	14	45	-1	0	0	-1	1	-1	-0.1	2	1	0.1	0.494	0.5	0.2	0	2	luciama01	MarcoÿLuciano	MarcoÿLuciano	MarcoÿLuciano	marcoluciano
393	NathanÿLukes*	28	TOR	29	31	-1	0	0	1	-2	-2	-0.2	1	-1	-0.1	0.494	0.499	-0.2	-0.1	-2	lukesna01	NathanÿLukes*	NathanÿLukes	NathanÿLukes	nathanlukes
394	JordanÿLuplow	29	2TM	39	90	-2	1	0	0	-1	-3	-0.3	3	0	0	0.492	0.499	0	-0.2	0	luplojo01	JordanÿLuplow	JordanÿLuplow	JordanÿLuplow	jordanluplow
395	MannyÿMachado	30	SDP	138	601	11	-2	-2	4	0	10	1	20	30	2.9	0.507	0.506	2.5	0.4	26	machama01	MannyÿMachado	MannyÿMachado	MannyÿMachado	mannymachado
396	NickÿMadrigal	26	CHC	92	294	-9	-1	1	9	2	2	0.2	10	12	1.2	0.503	0.501	0.3	1.1	3	madrini01	NickÿMadrigal	NickÿMadrigal	NickÿMadrigal	nickmadrigal
397	BlighÿMadris*	27	HOU	12	30	-2	0	0	-1	0	-4	-0.4	1	-3	-0.3	0.467	0.498	-0.2	-0.1	-2	madribl01	BlighÿMadris*	BlighÿMadris	BlighÿMadris	blighmadris
398	DrewÿMaggi	34	PIT	3	6	0	0	0	0	0	0	0	0	0	0	0.501	0.5	0	0	0	maggidr01	DrewÿMaggi	DrewÿMaggi	DrewÿMaggi	drewmaggi
399	LukeÿMaile	32	CIN	74	199	-2	-1	-1	2	4	3	0.3	7	10	0.9	0.504	0.502	0.7	0.6	8	mailelu01	LukeÿMaile	LukeÿMaile	LukeÿMaile	lukemaile
400	Mart¡nÿMaldonado	36	HOU	116	407	-19	0	-1	2	8	-10	-1	14	4	0.3	0.491	0.494	0.1	1.1	2	maldoma01	MartinÿMaldonado	MartinÿMaldonado	MartinÿMaldonado	martinmaldonado
401	TreyÿMancini	31	CHC	79	263	-11	-1	-1	-5	-5	-22	-2.3	9	-13	-1.4	0.472	0.486	-0.9	-1	-8	mancitr01	TreyÿMancini	TreyÿMancini	TreyÿMancini	treymancini
402	TucupitaÿMarcano*	23	PIT	75	220	-8	0	1	-6	4	-9	-1	8	-2	-0.3	0.487	0.494	0.4	-0.3	4	marcatu01	TucupitaÿMarcano*	TucupitaÿMarcano	TucupitaÿMarcano	tucupitamarcano
403	ManuelÿMargot	28	TBR	99	336	-4	1	1	-3	0	-5	-0.5	11	6	0.6	0.495	0.497	0.9	-0.3	9	margoma01	ManuelÿMargot	ManuelÿMargot	ManuelÿMargot	manuelmargot
404	JakeÿMarisnick	32	3TM	46	83	-1	-1	0	4	0	1	0.1	3	4	0.4	0.503	0.5	0	0.4	0	marisja01	JakeÿMarisnick	JakeÿMarisnick	JakeÿMarisnick	jakemarisnick
405	CadeÿMarlowe*	26	SEA	34	100	1	0	0	6	-1	7	0.7	3	10	1	0.521	0.504	0.4	0.5	4	marloca01	CadeÿMarlowe*	CadeÿMarlowe	CadeÿMarlowe	cademarlowe
406	BrandonÿMarsh*	25	PHI	133	472	17	1	0	0	2	19	1.9	16	35	3.4	0.514	0.512	3.5	0.1	35	marshbr02	BrandonÿMarsh*	BrandonÿMarsh	BrandonÿMarsh	brandonmarsh
407	KetelÿMarte#	29	ARI	150	650	23	0	0	2	5	29	2.9	22	51	4.9	0.519	0.518	4.8	0.6	49	marteke01	KetelÿMarte#	KetelÿMarte	KetelÿMarte	ketelmarte
408	NoelviÿMarte	21	CIN	35	123	2	0	1	0	1	4	0.4	4	8	0.8	0.512	0.503	0.8	0.1	8	marteno01	NoelviÿMarte	NoelviÿMarte	NoelviÿMarte	noelvimarte
409	StarlingÿMarte	34	NYM	86	341	-12	3	0	-7	-2	-19	-1.9	12	-7	-0.8	0.478	0.488	-0.1	-1	0	martest01	StarlingÿMarte	StarlingÿMarte	StarlingÿMarte	starlingmarte
410	ChrisÿMartin	37	BOS	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	martich02	ChrisÿMartin	ChrisÿMartin	ChrisÿMartin	chrismartin
411	J.D.ÿMartinez	35	LAD	113	479	17	-2	-2	0	-10	4	0.4	16	20	1.9	0.503	0.502	1.9	-1	20	martijd02	J.D.ÿMartinez	J.D.ÿMartinez	JDÿMartinez	jdmartinez
412	J.P.ÿMart¡nez*	27	TEX	17	44	-3	0	0	0	0	-3	-0.3	2	-2	-0.2	0.482	0.498	-0.2	-0.1	-2	martijp01	J.P.ÿMartinez*	J.P.ÿMartinez	JPÿMartinez	jpmartinez
413	SethÿMartinez	28	HOU	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	martise01	SethÿMartinez	SethÿMartinez	SethÿMartinez	sethmartinez
414	NickÿMartini*	33	CIN	29	79	4	0	0	-2	-2	0	0	3	2	0.2	0.499	0.5	0.4	-0.4	4	martini02	NickÿMartini*	NickÿMartini	NickÿMartini	nickmartini
415	MichaelÿMassey*	25	KCR	129	461	-12	0	2	-9	3	-16	-1.6	16	0	-0.1	0.487	0.49	0.8	-0.6	9	massemi02	MichaelÿMassey*	MichaelÿMassey	MichaelÿMassey	michaelmassey
416	MilesÿMastrobuoni*	27	CHC	60	149	-7	2	2	3	0	0	0	5	6	0.5	0.501	0.5	0.2	0.3	2	mastrmi01	MilesÿMastrobuoni*	MilesÿMastrobuoni	MilesÿMastrobuoni	milesmastrobuoni
417	JorgeÿMateo	28	BAL	116	350	-13	3	0	1	6	-4	-0.3	12	8	0.8	0.497	0.498	0.7	0.7	7	mateojo01	JorgeÿMateo	JorgeÿMateo	JorgeÿMateo	jorgemateo
418	MarkÿMathias	28	2TM	27	72	-1	0	0	-4	0	-5	-0.5	2	-3	-0.3	0.482	0.498	0.1	-0.4	1	mathima01	MarkÿMathias	MarkÿMathias	MarkÿMathias	markmathias
419	NickÿMaton*	26	DET	93	293	-13	-1	0	-11	1	-24	-2.4	10	-14	-1.5	0.474	0.485	-0.4	-1	-3	matonni01	NickÿMaton*	NickÿMaton	NickÿMaton	nickmaton
420	PhilÿMaton	30	HOU	4	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	matonph01	PhilÿMaton	PhilÿMaton	PhilÿMaton	philmaton
421	LuisÿMatos	21	SFG	76	253	-3	-1	1	-10	0	-12	-1.2	9	-3	-0.4	0.484	0.493	0.6	-1	7	matoslu02	LuisÿMatos	LuisÿMatos	LuisÿMatos	luismatos
422	RonnyÿMauricio#	22	NYM	26	108	-3	2	0	-1	1	-2	-0.2	4	2	0.2	0.493	0.499	0.3	0	3	mauriro01	RonnyÿMauricio#	RonnyÿMauricio	RonnyÿMauricio	ronnymauricio
423	TimÿMayza*	31	TOR	2	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	mayzati01	TimÿMayza*	TimÿMayza	TimÿMayza	timmayza
424	JamesÿMcArthur	26	KCR	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	mcartja01	JamesÿMcArthur	JamesÿMcArthur	JamesÿMcArthur	jamesmcarthur
425	JamesÿMcCann	33	BAL	69	226	-5	-1	-1	1	3	-2	-0.2	8	6	0.5	0.497	0.499	0.4	0.5	5	mccanja02	JamesÿMcCann	JamesÿMcCann	JamesÿMcCann	jamesmccann
426	JakeÿMcCarthy*	25	ARI	99	312	-8	4	1	1	-2	-5	-0.5	11	5	0.5	0.495	0.497	0.4	-0.2	4	mccarja02	JakeÿMcCarthy*	JakeÿMcCarthy	JakeÿMcCarthy	jakemccarthy
427	ChasÿMcCormick	28	HOU	115	457	17	0	1	5	-2	21	2.1	16	36	3.6	0.518	0.513	3.1	0.4	31	mccorch01	ChasÿMcCormick	ChasÿMcCormick	ChasÿMcCormick	chasmccormick
428	MasonÿMcCoy	28	TOR	6	1	0	0	0	0	0	0	0	0	0	0	0.497	0.5	0	0	0	mccoyma01	MasonÿMcCoy	MasonÿMcCoy	MasonÿMcCoy	masonmccoy
429	AndrewÿMcCutchen	36	PIT	112	473	9	-2	1	1	-9	0	0	16	16	1.5	0.5	0.5	1.4	-0.8	15	mccutan01	AndrewÿMcCutchen	AndrewÿMcCutchen	AndrewÿMcCutchen	andrewmccutchen
430	ScottÿMcGough	33	ARI	2	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	mcgousc01	ScottÿMcGough	ScottÿMcGough	ScottÿMcGough	scottmcgough
431	ReeseÿMcGuire*	28	BOS	72	206	-6	-2	0	-6	4	-10	-1	7	-3	-0.3	0.486	0.494	0.3	-0.2	3	mcguire01	ReeseÿMcGuire*	ReeseÿMcGuire	ReeseÿMcGuire	reesemcguire
432	RyanÿMcKenna	26	BAL	88	139	-2	2	-1	3	-2	1	0.1	5	5	0.5	0.501	0.5	0.2	0.1	2	mckenry01	RyanÿMcKenna	RyanÿMcKenna	RyanÿMcKenna	ryanmckenna
433	BillyÿMcKinney*	28	NYY	48	147	-1	1	1	-2	-1	-3	-0.3	5	2	0.2	0.494	0.498	0.4	-0.3	4	mckinbi01	BillyÿMcKinney*	BillyÿMcKinney	BillyÿMcKinney	billymckinney
434	ZachÿMcKinstry*	28	DET	148	518	-12	2	1	1	2	-6	-0.6	18	12	1.1	0.496	0.496	1	0.3	11	mckinza01	ZachÿMcKinstry*	ZachÿMcKinstry	ZachÿMcKinstry	zachmckinstry
435	MattÿMcLain	23	CIN	89	403	17	-1	1	4	4	25	2.4	13	38	3.7	0.528	0.515	3.3	0.8	34	mclaima01	MattÿMcLain	MattÿMcLain	MattÿMcLain	mattmclain
436	RyanÿMcMahon*	28	COL	152	627	-7	-3	-1	17	4	9	0.9	21	31	2.9	0.506	0.506	1.2	2.1	13	mcmahry01	RyanÿMcMahon*	RyanÿMcMahon	RyanÿMcMahon	ryanmcmahon
437	JeffÿMcNeil*	31	NYM	156	648	-2	1	3	0	1	3	0.3	22	25	2.4	0.502	0.502	2.4	0.1	25	mcneije01	JeffÿMcNeil*	JeffÿMcNeil	JeffÿMcNeil	jeffmcneil
438	CurtisÿMead	22	TBR	24	92	-1	0	0	3	1	2	0.2	3	5	0.5	0.51	0.501	0.2	0.4	2	meadcu01	CurtisÿMead	CurtisÿMead	CurtisÿMead	curtismead
439	AustinÿMeadows*	28	DET	6	21	-2	0	0	0	0	-2	-0.2	1	-1	-0.2	0.465	0.499	-0.2	0	-1	meadoau01	AustinÿMeadows*	AustinÿMeadows	AustinÿMeadows	austinmeadows
440	ParkerÿMeadows*	23	DET	37	145	0	1	0	3	1	4	0.5	5	9	0.9	0.512	0.503	0.6	0.4	6	meadopa01	ParkerÿMeadows*	ParkerÿMeadows	ParkerÿMeadows	parkermeadows
441	WadeÿMeckler*	23	SFG	20	64	-3	0	0	0	0	-2	-0.2	2	0	0	0.489	0.499	0	0	0	mecklwa01	WadeÿMeckler*	WadeÿMeckler	WadeÿMeckler	wademeckler
442	FranciscoÿMejia#	27	TBR	50	160	-4	0	0	-2	3	-4	-0.4	5	2	0.2	0.492	0.498	0.4	0.1	4	mejiafr01	FranciscoÿMejia#	FranciscoÿMejia	FranciscoÿMejia	franciscomejia
443	MJÿMelendez*	24	KCR	148	602	-2	-2	1	-15	-5	-23	-2.3	21	-3	-0.4	0.484	0.485	1.1	-2	12	melenmj01	MJÿMelendez*	MJÿMelendez	MJÿMelendez	mjmelendez
444	DannyÿMendick	29	NYM	33	69	-6	-1	0	-4	0	-11	-1.1	2	-8	-0.9	0.468	0.493	-0.5	-0.4	-4	mendida01	DannyÿMendick	DannyÿMendick	DannyÿMendick	dannymendick
445	JoeyÿMeneses	31	WSN	154	657	1	-2	-2	0	-12	-16	-1.6	22	7	0.5	0.49	0.49	0.6	-1.3	7	menesjo01	JoeyÿMeneses	JoeyÿMeneses	JoeyÿMeneses	joeymeneses
446	?scarÿMercado	28	STL	20	32	0	0	0	-3	-1	-3	-0.3	1	-2	-0.2	0.486	0.498	0.1	-0.4	1	mercaos01	OscarÿMercado	OscarÿMercado	OscarÿMercado	oscarmercado
447	WhitÿMerrifield	34	TOR	145	592	-4	0	-1	-8	0	-13	-1.3	20	7	0.7	0.491	0.492	1.5	-0.8	15	merriwh01	WhitÿMerrifield	WhitÿMerrifield	WhitÿMerrifield	whitmerrifield
448	JulianÿMerryweather	31	CHC	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	merryju01	JulianÿMerryweather	JulianÿMerryweather	JulianÿMerryweather	julianmerryweather
449	MattÿMervis*	25	CHC	27	99	-7	-1	0	2	-1	-7	-0.7	3	-3	-0.4	0.474	0.496	-0.6	0.1	-5	mervima01	MattÿMervis*	MattÿMervis	MattÿMervis	mattmervis
450	JakeÿMeyers	27	HOU	112	341	-5	0	2	5	2	4	0.4	12	16	1.6	0.504	0.503	1	0.8	11	meyerja02	JakeÿMeyers	JakeÿMeyers	JakeÿMeyers	jakemeyers
451	DrewÿMillas#	25	WSN	11	33	1	0	0	-1	1	1	0.1	1	2	0.2	0.507	0.501	0.3	0	3	milladr01	DrewÿMillas#	DrewÿMillas	DrewÿMillas	drewmillas
452	BradÿMiller*	33	TEX	27	67	-1	0	0	0	-2	-2	-0.2	2	0	0	0.491	0.498	0	-0.2	0	millebr02	BradÿMiller*	BradÿMiller	BradÿMiller	bradmiller
453	OwenÿMiller	26	MIL	90	314	-8	1	0	2	-1	-6	-0.6	11	5	0.4	0.494	0.496	0.3	0.1	3	milleow01	OwenÿMiller	OwenÿMiller	OwenÿMiller	owenmiller
454	ShelbyÿMiller	32	LAD	1	1	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	millesh01	ShelbyÿMiller	ShelbyÿMiller	ShelbyÿMiller	shelbymiller
455	Jos‚ÿMiranda	25	MIN	40	152	-8	1	-1	0	1	-7	-0.7	5	-2	-0.2	0.482	0.495	-0.2	0.1	-2	miranjo01	JoseÿMiranda	JoseÿMiranda	JoseÿMiranda	josemiranda
456	CalvinÿMitchell*	24	PIT	2	5	-1	0	0	0	0	-1	-0.1	0	-1	-0.1	0.457	0.499	-0.1	0	-1	mitchca01	CalvinÿMitchell*	CalvinÿMitchell	CalvinÿMitchell	calvinmitchell
457	GarrettÿMitchell*	24	MIL	19	73	1	0	0	3	1	4	0.4	2	7	0.7	0.523	0.503	0.4	0.4	4	mitchga01	GarrettÿMitchell*	GarrettÿMitchell	GarrettÿMitchell	garrettmitchell
458	AndruwÿMonasterio	26	MIL	92	315	-4	-1	-2	7	2	3	0.3	11	14	1.3	0.503	0.502	0.6	0.9	7	monasan01	AndruwÿMonasterio	AndruwÿMonasterio	AndruwÿMonasterio	andruwmonasterio
459	Yo nÿMoncada#	28	CHW	92	357	-1	0	-1	-6	2	-6	-0.5	12	7	0.7	0.494	0.497	1.2	-0.4	13	moncayo01	YoanÿMoncada#	YoanÿMoncada	YoanÿMoncada	yoanmoncada
460	MickeyÿMoniak*	25	LAA	85	323	4	-1	0	6	1	10	1.1	11	21	2.2	0.513	0.507	1.5	0.7	15	moniami01	MickeyÿMoniak*	MickeyÿMoniak	MickeyÿMoniak	mickeymoniak
461	ElehurisÿMontero	24	COL	85	307	-6	-1	0	0	-4	-11	-1.1	10	0	-0.1	0.488	0.493	-0.1	-0.4	0	monteel01	ElehurisÿMontero	ElehurisÿMontero	ElehurisÿMontero	elehurismontero
462	RafaelÿMontero	32	HOU	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	montera01	RafaelÿMontero	RafaelÿMontero	RafaelÿMontero	rafaelmontero
463	CocoÿMontes	26	COL	18	41	-3	0	0	-1	0	-4	-0.4	1	-3	-0.3	0.477	0.497	-0.2	-0.1	-2	monteco01	CocoÿMontes	CocoÿMontes	CocoÿMontes	cocomontes
464	DylanÿMoore	30	SEA	67	165	1	-2	0	0	-1	-1	-0.1	6	5	0.5	0.499	0.499	0.5	-0.1	5	mooredy01	DylanÿMoore	DylanÿMoore	DylanÿMoore	dylanmoore
465	JovaniÿMor n*	26	MIN	2	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	moranjo01	JovaniÿMoran*	JovaniÿMoran	JovaniÿMoran	jovanimoran
466	ChristopherÿMorel	24	CHC	107	429	8	-1	0	-4	-5	-2	-0.2	15	13	1.2	0.498	0.499	1.6	-0.9	17	morelch01	ChristopherÿMorel	ChristopherÿMorel	ChristopherÿMorel	christophermorel
467	GabrielÿMoreno	23	ARI	111	380	2	-1	-2	24	7	31	3.1	13	44	4.3	0.528	0.519	1.9	3.1	19	morenga01	GabrielÿMoreno	GabrielÿMoreno	GabrielÿMoreno	gabrielmoreno
468	TaylorÿMotter	33	STL	29	82	-8	-1	0	0	1	-8	-0.8	3	-5	-0.6	0.471	0.495	-0.6	0.1	-5	motteta01	TaylorÿMotter	TaylorÿMotter	TaylorÿMotter	taylormotter
469	RyanÿMountcastle	26	BAL	115	470	9	2	-1	2	-6	5	0.5	16	21	2.1	0.504	0.503	1.9	-0.4	19	mountry01	RyanÿMountcastle	RyanÿMountcastle	RyanÿMountcastle	ryanmountcastle
470	MikeÿMoustakas*	34	2TM	112	386	-10	-1	-1	1	-2	-13	-1.3	13	0	-0.1	0.488	0.495	-0.2	-0.1	-1	moustmi01	MikeÿMoustakas*	MikeÿMoustakas	MikeÿMoustakas	mikemoustakas
471	CedricÿMullins*	28	BAL	116	455	-2	4	0	7	3	12	1.3	16	28	2.8	0.511	0.508	2	1	21	mullice01	CedricÿMullins*	CedricÿMullins	CedricÿMullins	cedricmullins
472	MaxÿMuncy*	32	LAD	135	579	9	-1	1	-3	3	8	0.8	19	28	2.6	0.506	0.505	3	-0.1	31	muncyma01	MaxÿMuncy*	MaxÿMuncy	MaxÿMuncy	maxmuncy
473	Andr‚sÿMu¤oz	24	SEA	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	munozan01	AndresÿMunoz	AndresÿMunoz	AndresÿMunoz	andresmunoz
474	PennÿMurfee	29	SEA	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	murfepe01	PennÿMurfee	PennÿMurfee	PennÿMurfee	pennmurfee
475	SeanÿMurphy	28	ATL	108	438	15	0	-2	6	7	26	2.5	15	41	3.9	0.524	0.516	3.4	1.3	34	murphse01	SeanÿMurphy	SeanÿMurphy	SeanÿMurphy	seanmurphy
476	TomÿMurphy	32	SEA	47	159	7	-1	0	-2	3	6	0.7	5	12	1.2	0.514	0.504	1.4	0.1	14	murphto04	TomÿMurphy	TomÿMurphy	TomÿMurphy	tommurphy
477	DaneÿMyers	27	MIA	22	70	-3	0	0	-3	0	-5	-0.5	2	-3	-0.3	0.476	0.497	0	-0.3	0	myersda01	DaneÿMyers	DaneÿMyers	DaneÿMyers	danemyers
478	WilÿMyers	32	CIN	37	141	-10	0	0	2	-2	-10	-1.1	5	-6	-0.6	0.471	0.493	-0.8	0	-7	myerswi01	WilÿMyers	WilÿMyers	WilÿMyers	wilmyers
479	JamesÿNaile	30	STL	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	naileja01	JamesÿNaile	JamesÿNaile	JamesÿNaile	jamesnaile
480	TylerÿNaquin*	32	CHW	5	8	-2	0	0	-1	0	-3	-0.3	0	-3	-0.3	0.432	0.498	-0.2	-0.1	-2	naquity01	TylerÿNaquin*	TylerÿNaquin	TylerÿNaquin	tylernaquin
481	AndrewÿNardi*	24	MIA	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	nardian01	AndrewÿNardi*	AndrewÿNardi	AndrewÿNardi	andrewnardi
482	OmarÿNarv ez*	31	NYM	49	146	-7	-1	0	0	3	-5	-0.5	5	0	0	0.49	0.497	0	0.3	0	narvaom01	OmarÿNarvaez*	OmarÿNarvaez	OmarÿNarvaez	omarnarvaez
483	BoÿNaylor*	23	CLE	67	230	6	0	0	-3	4	8	0.8	8	15	1.5	0.511	0.505	1.8	0.1	18	naylobo01	BoÿNaylor*	BoÿNaylor	BoÿNaylor	bonaylor
484	JoshÿNaylor*	26	CLE	121	495	17	-2	0	0	-7	8	0.8	17	25	2.5	0.507	0.505	2.4	-0.7	25	naylojo01	JoshÿNaylor*	JoshÿNaylor	JoshÿNaylor	joshnaylor
485	KyleÿNelson*	26	ARI	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	nelsoky01	KyleÿNelson*	KyleÿNelson	KyleÿNelson	kylenelson
486	H‚ctorÿNeris	34	HOU	1	0	0	0	0	0	0	0	0	0	0	0	0.5	0.5	0	0	0	nerishe01	HectorÿNeris	HectorÿNeris	HectorÿNeris	hectorneris
487	ZachÿNeto	22	LAA	84	329	-4	0	1	3	5	5	0.5	11	16	1.6	0.506	0.503	1.3	0.8	13	netoza01	ZachÿNeto	ZachÿNeto	ZachÿNeto	zachneto
488	TylerÿNevin	26	DET	41	111	-3	0	0	-4	-1	-9	-0.9	4	-5	-0.6	0.478	0.494	-0.2	-0.5	-1	nevinty01	TylerÿNevin	TylerÿNevin	TylerÿNevin	tylernevin
489	KevinÿNewman	29	CIN	74	253	-6	1	0	-8	1	-13	-1.3	9	-4	-0.4	0.483	0.492	0.4	-0.7	4	newmake01	KevinÿNewman	KevinÿNewman	KevinÿNewman	kevinnewman
490	Tom sÿNido	29	NYM	22	61	-10	0	0	0	1	-9	-0.9	2	-7	-0.8	0.457	0.494	-0.8	0.1	-7	nidoto01	TomasÿNido	TomasÿNido	TomasÿNido	tomasnido
